"ISSCAAP_GROUP","TAXONOMIC_CODE","ALPHA_3_CODE","SCIENTIFIC_NAME","NAME_EN","NAME_FR","NAME_ES","NAME_AR","NAME_ZH","NAME_RU","AUTHOR","FAMILY","ORDER_OR_HIGHER_TAXA","HAS_FISHSTAT_DATA"
"52","370114202602","UOO","Lunella coronata","Coronate moon turban","Turbo couronné",,,,,"(Gmelin 1791)","TURBINIDAE","GASTROPODA","NO"
"52","370114203001","QAT","Megastraea turbanica","Rockpile turban","Turban des éboulis","Turbante de rodados","عِمامة أَنقاض","龟头纹爱神蛤",,"(Dall 1910)","TURBINIDAE","GASTROPODA","NO"
"52","370114203002","QAU","Megastraea undosa","Wavy turban","Turban ondulé","Caracol panocha","عِمامة مُمَوَّجة","波纹爱神螺",,"(W. Wood 1828)","TURBINIDAE","GASTROPODA","NO"
"52","370114203401","QAS","Pomaulax spiratus","Spirate turban","Turban spiral","Turbante espiral","عِمامة حَلَزونِيَّة","旋生爱神蛤",,"(Dall 1911)","TURBINIDAE","GASTROPODA","NO"
"52","370114203801","UBR","Turbo argyrostomus","Silvermouth turban","Turbo bouche-d'argent",,,,,"Linnaeus 1758","TURBINIDAE","GASTROPODA","NO"
"52","370114203802","UOB","Turbo bruneus","Brown Pacific turban","Turbo brun",,,,,"(Röding 1798)","TURBINIDAE","GASTROPODA","NO"
"52","370114203803","UBN","Turbo canaliculatus","Channelled turban","Turban canaliculé","Turbante acanalado",,,,"Hermann 1781","TURBINIDAE","GASTROPODA","NO"
"52","370114203804","UOT","Turbo castanea","Chestnut turban","Turban marron","Turbante castana",,,,"Gmelin 1791","TURBINIDAE","GASTROPODA","YES"
"52","370114203805","UBH","Turbo chrysostomus","Goldmouth turban","Turbo bouche-d'or",,,,,"Linnaeus 1758","TURBINIDAE","GASTROPODA","NO"
"52","370114203806","TOS","Turbo cornutus","Horned turban","Troque","Peonza cornuda",,"角蝾螺",,"Lightfoot 1786","TURBINIDAE","GASTROPODA","YES"
"52","370114203807","UOR","Turbo crassus","Crass turban","Turbo épais",,,,,"Wood 1828","TURBINIDAE","GASTROPODA","NO"
"52","370114203808","UBF","Turbo fluctuosus","Pacific turban","Turban du Pacifique","Turbante del Pacífico","عِمامة المُحيط الهادئ","太平洋蝾螺",,"Wood 1828","TURBINIDAE","GASTROPODA","NO"
"52","370114203809","UOA","Turbo marmoratus","Green turban","Turbo vert",,,,,"Linnaeus 1758","TURBINIDAE","GASTROPODA","NO"
"52","370114203810","UBE","Turbo petholatus","Tapestry turban","Turbo tapisserie",,,,,"Linnaeus 1758","TURBINIDAE","GASTROPODA","NO"
"52","370114203811","GIW","Turbo sarmaticus","Giant periwinkle",,,,,,"Linnaeus 1758","TURBINIDAE","GASTROPODA","NO"
"52","370114203812","UBX","Turbo saxosus","Stone turban","Turban des rochers","Turbante saxo","عِمامة الصُّخور","石头蝾螺",,"Wood 1828","TURBINIDAE","GASTROPODA","NO"
"52","370114203813","UOS","Turbo setosus","Rough turban","Turbo soyeux",,,,,"Gmelin 1791","TURBINIDAE","GASTROPODA","YES"
"52","370114203815","UBQ","Turbo squamiger","Squamate turban","Turban écailleux","Turbante escamoso","عِمامة ذات قُشُور","有鳞蝾螺",,"Reeve 1843","TURBINIDAE","GASTROPODA","NO"
"52","3701142038XX","UXS","Turbo spp","Turbans NEI","Turbos NCA","Turbantes NEP",,,,,"TURBINIDAE","GASTROPODA","NO"
"52","370114501001","NQB","Nerita albicilla","Oxpalate nerite","Nérite brûlée",,,,,"Linnaeus 1758","NERITIDAE","GASTROPODA","NO"
"52","370114501002","NQC","Nerita chamaeleon","Chameleon nerite","Nérite caméléon",,,,,"Linnaeus 1758","NERITIDAE","GASTROPODA","NO"
"52","370114501003","NQK","Nerita costata","Costate nerite","Nérite côtelée",,,,,"Gmelin 1791","NERITIDAE","GASTROPODA","NO"
"52","370114501004","NQQ","Nerita histrio","Scaly nerite","Nérite écailleuse",,,,,"Linnaeus 1758","NERITIDAE","GASTROPODA","NO"
"52","370114501005","NJE","Nerita peloronta","Bleeding tooth","Nérite dent saignante","Nerita diente sangrante",,,,"Linnaeus 1758","NERITIDAE","GASTROPODA","NO"
"52","370114501006","NQI","Nerita picea","Pitchy nerite","Nérite ébène",,,,,"Recluz 1841","NERITIDAE","GASTROPODA","NO"
"52","370114501007","NQL","Nerita planospira","Flatspired nerite","Nérite à spire plate",,,,,"Anton 1839","NERITIDAE","GASTROPODA","NO"
"52","370114501008","NQP","Nerita plicata","Plicate nerite","Nérite plissée",,,,,"Linnaeus 1758","NERITIDAE","GASTROPODA","NO"
"52","370114501009","NQO","Nerita polita","Polished nerite","Nérite lustrée",,,,,"Linnaeus 1758","NERITIDAE","GASTROPODA","NO"
"52","370114501010","NQS","Nerita senegalensis","Senegal nerite","Nérite du Sénégal","Nerita senegalesa","نِيرِيت السِنِغال","塞内加尔蜒螺",,"(Gmelin 1791)","NERITIDAE","GASTROPODA","NO"
"52","3701145010XX","NIX","Nerita spp",,,,,,,,"NERITIDAE","GASTROPODA","YES"
"52","370114501401","NQJ","Vittina turrita","Turreted nerite","Nérite tourelle",,,,,"(Gmelin 1791)","NERITIDAE","GASTROPODA","NO"
"52","370114801001","ZQG","Pila globosa","Common Indian apple snail",,,,,,"(Swainson 1822)","AMPULLARIIDAE","GASTROPODA","NO"
"52","370115101001","WCB","Bittium reticulatum","Needle whelk",,,,,,"(da Costa 1778)","CERITHIIDAE","GASTROPODA","NO"
"52","370115101401","KTQ","Cerithium alucastrum","Spicate cerithe","Cérite alucastre","Pada","قِمعِيَّة","穗状蟹守螺",,"(Brocchi 1814)","CERITHIIDAE","GASTROPODA","NO"
"52","370115101402","KEC","Cerithium coralium","Coral cerith","Cérithe corail",,,,,"Kiener 1841","CERITHIIDAE","GASTROPODA","NO"
"52","370115101403","KEE","Cerithium echinatum","Spinose cerith","Cérithe épineux",,,,,"Lamarck 1822","CERITHIIDAE","GASTROPODA","NO"
"52","370115101404","KEN","Cerithium nodulosum","Giant knobbed cerith","Cérithe noduleux",,,,,"Bruguière 1792","CERITHIIDAE","GASTROPODA","NO"
"52","370115101405","KHV","Cerithium vulgatum","Common cerithe","Cérite-goumier","Pada común","قِمعِيَّة شائعة","欧洲蟹守螺",,"Bruguière 1792","CERITHIIDAE","GASTROPODA","YES"
"52","370115101801","KYY","Clypeomorus batillariaeformis","Necklace cerith","Cérithe collier",,,,,"Habe & Kosuge 1966","CERITHIIDAE","GASTROPODA","NO"
"52","370115102201","PVC","Pseudovertagus aluco","Aluco vergatus","Cérithe aluco",,,,,"(Linnaeus 1758)","CERITHIIDAE","GASTROPODA","NO"
"52","370115102601","RVA","Rhinoclavis aspera","Rough vergatus","Cérithe reche",,,,,"(Linnaeus 1758)","CERITHIIDAE","GASTROPODA","NO"
"52","370115102602","RVF","Rhinoclavis fasciata","Banded vertagus","Cérithe fascié",,,,,"Bruguière 1792","CERITHIIDAE","GASTROPODA","NO"
"52","370115102603","RVS","Rhinoclavis sinensis","Obelisk vergatus","Cérithe obelisque",,,,,"(Gmelin 1791)","CERITHIIDAE","GASTROPODA","NO"
"52","370115102604","RVV","Rhinoclavis vertagus","Common vergatus","Cérithe vautre",,,,,"(Linnaeus 1758)","CERITHIIDAE","GASTROPODA","NO"
"52","370115401001","RCQ","Rhinocoryne humboldti","Humboldt's potamid","Toutout chilien","Torreon de Humboldt","بُوطامِيد هامبولَدَتْ","角海蜷",,"(Valenciennes 1832)","BATILLARIIDAE","GASTROPODA","NO"
"52","370115701001","KED","Cerithidea decollata","Cut-off swamp cerith",,,,,,"(Linnaeus 1767)","POTAMIDIDAE","GASTROPODA","NO"
"52","370115701002","KHO","Cerithidea obtusa","Obtuse horn shell","Potamide obtus",,,,,"(Lamarck 1822)","POTAMIDIDAE","GASTROPODA","NO"
"52","370115701003","KHQ","Cerithidea quoyii","Quadrate horn shell","Potamide equarri",,,,,"(Hombron & Jacquinot 1848)","POTAMIDIDAE","GASTROPODA","NO"
"52","370115701401","KHC","Pirenella cingulata","Girdled horn shell","Potamide sangle",,,,,"(Gmelin 1791)","POTAMIDIDAE","GASTROPODA","NO"
"52","370115701801","TXE","Telescopium telescopium","Telescope snail","Potamide telescope",,,,,"(Linnaeus 1758)","POTAMIDIDAE","GASTROPODA","NO"
"52","370115702201","TBP","Terebralia palustris","Mud creeper","Potamide des marais",,,,,"(Linnaeus 1767)","POTAMIDIDAE","GASTROPODA","NO"
"52","370115702202","TBX","Terebralia sulcata","Sulcate swamp cerith","Potamide sillonne",,,,,"(Born 1778)","POTAMIDIDAE","GASTROPODA","NO"
"52","370116001001","UID","Turritella duplicata","Duplicate turret","Turritelle anguleuse",,,,,"(Linnaeus 1758)","TURRITELLIDAE","GASTROPODA","NO"
"52","370116001002","UIR","Turritella terebra","Screw turret","Turritelle vis",,,,,"(Linnaeus 1758)","TURRITELLIDAE","GASTROPODA","NO"
"52","370116001003","URO","Turritella turbona","Muddy auger","Turritelle double carène","Torrecilla de fango","بُرجِيَّة بَدَنَين","锥螺",,"Monterosato 1877","TURRITELLIDAE","GASTROPODA","NO"
"52","370116001401","UTO","Turritellinella tricarinata","Horny auger","Turritelle commune","Torrecilla común","بُرجِيَّة شائعة","多角锥螺",,"(Brocchi 1814)","TURRITELLIDAE","GASTROPODA","NO"
"52","370116301001","QIM","Ceraesignum maximum","Operculate worm snail",,,,"有盖蛇螺",,"(G. B. Sowerby I 1825)","VERMETIDAE","GASTROPODA","NO"
"52","370116301401","UBL","Thylacodes colubrinus","Snake-like worm shell","Vermet serpentin",,,,,"(Röding 1798)","VERMETIDAE","GASTROPODA","NO"
"52","370116301402","UOE","Thylacodes medusae","Jellyfish worm shell","Vermet meduse",,,,,"Pilsbry 1891","VERMETIDAE","GASTROPODA","NO"
"52","370116601001","RIZ","Lacuna crassior","Thick lacuna",,,,,,"(Montagu 1803)","LITTORINIDAE","GASTROPODA","NO"
"52","370116601002","OZM","Lacuna parva","Tiny lacuna",,,,,,"(da Costa 1778)","LITTORINIDAE","GASTROPODA","NO"
"52","370116601003","OZN","Lacuna vincta","Northern lacuna","Lacune commune de l'Atlantique",,,,,"(Montagu 1803)","LITTORINIDAE","GASTROPODA","NO"
"52","370116601401","LRZ","Littoraria scabra","Mangrove winkle",,,,,,"(Linnaeus 1758)","LITTORINIDAE","GASTROPODA","NO"
"52","370116601801","IFU","Littorina fabalis","Flat periwinkle",,,,,,"(W. Turton 1825)","LITTORINIDAE","GASTROPODA","NO"
"52","370116601802","PEE","Littorina littorea","Common periwinkle","Bigorneau","Bígaro","قوقعة شاطئيّة","滨螺",,"(Linnaeus 1758)","LITTORINIDAE","GASTROPODA","YES"
"52","370116601803","IZE","Littorina obtusata","Yellow periwinkle","Bigorneau jeune","Bígaro chato",,,,"(Linnaeus 1758)","LITTORINIDAE","GASTROPODA","NO"
"52","370116601804","IZF","Littorina saxatilis","Rough periwinkle","Littorine rugueuse",,,,,"(Olivi 1792)","LITTORINIDAE","GASTROPODA","NO"
"52","3701166018XX","PER","Littorina spp","Periwinkles NEI","Bigorneaux NCA","Bígaros NEP",,,,,"LITTORINIDAE","GASTROPODA","YES"
"52","370116602201","NDY","Nodilittorina pyramidalis","Pyramidal prickly-winkle","Littorine pyramidale",,,,,"(Quoy & Gaimard 1833)","LITTORINIDAE","GASTROPODA","NO"
"52","370116602601","EKQ","Tectarius coronatus","Coronate prickly-winkle","Littorine couronnée",,,,,"Valenciennes 1832","LITTORINIDAE","GASTROPODA","NO"
"52","370116602602","EKG","Tectarius grandinatus","Hailstorm prickly-winkle","Littorine grêlée",,,,,"(Gmelin 1791)","LITTORINIDAE","GASTROPODA","NO"
"52","370116602603","EQP","Tectarius pagodus","Pagoda prickly-winkle","Littorine pagode",,,,,"(Linnaeus 1758)","LITTORINIDAE","GASTROPODA","NO"
"52","370116901001","JBS","Skeneopsis planorbis","Planorb skenea","Skénée planorbe",,,,,"(O. Fabricius 1780)","SKENEOPSIDAE","GASTROPODA","NO"
"52","370117201001","DQH","Pusillina tumidula",,,,,,,"(G. O. Sars 1878)","RISSOIDAE","GASTROPODA","NO"
"52","370117501401","NBL","Melanella alba",,,,,,,"(da Costa 1778)","EULIMIDAE","GASTROPODA","NO"
"52","3701175XXXXX","ZLX","Eulimidae",,,,,,,"R. A. Philippi 1853","EULIMIDAE","GASTROPODA","NO"
"52","370117801001","NKV","Cochlis vittata","Ribboned moon-shell","Natice lancinée","Nática listada","قوقعة قمر مُنغَّزة","条纹拟玉螺",,"(Gmelin 1791)","NATICIDAE","GASTROPODA","NO"
"52","370117801401","UNQ","Euspira catena","Chained moon-shell",,"Lunero de collar",,,,"(da Costa 1778)","NATICIDAE","GASTROPODA","NO"
"52","370117801402","UTF","Euspira fusca","Brown moon-shell","Natice brune","Lunero marrón","قوقعة قمر بُنَّية","棕色镰玉螺",,"(Blainville 1825)","NATICIDAE","GASTROPODA","NO"
"52","370117801403","UTG","Euspira guilleminii","Guillemin's moon-shell","Natice de Guillemin","Lunero de Guillemin","قوقعة قمر غيلمان","吉氏镰玉螺",,"(Payraudeau 1826)","NATICIDAE","GASTROPODA","NO"
"52","370117801404","UGV","Euspira nitida","Common necklace shell","Petite natice",,,,,"(Donovan 1803)","NATICIDAE","GASTROPODA","NO"
"52","370117801801","OKU","Mammilla melanostoma","Blackmouth moon snail","Natice bouche-noire",,,,,"(Gmelin 1791)","NATICIDAE","GASTROPODA","NO"
"52","370117801802","OLZ","Mammilla sebae","Seba's moon snail","Natice de Seba",,,,,"(Récluz 1844)","NATICIDAE","GASTROPODA","NO"
"52","370117802201","NKA","Natica adansoni","Adanson's moon snail","Natice d'Adanson","Nática de Adanson","قَوْقعيَّة أداسون","亚当斯玉螺",,"Blainville 1825","NATICIDAE","GASTROPODA","NO"
"52","370117802202","NJB","Natica broderipiana","Broderip's moon snail","Natice lune","Nática luna","قوقعيَّة قمر","金丝玉螺",,"Recluz 1844","NATICIDAE","GASTROPODA","NO"
"52","370117802203","NKO","Natica collaria","Collar moon snail","Natice à collet","Nática engolada","قوقعيَّة ذات رَقَبَة","花领玉螺",,"Lamarck 1822","NATICIDAE","GASTROPODA","NO"
"52","370117802204","NKM","Natica fulminea","Flamed moon snail","Natice flammée","Nática flamante","قوقعيَّة مُشَعَّلة","多彩玉螺",,"(Gmelin 1791)","NATICIDAE","GASTROPODA","NO"
"52","370117802205","NKK","Natica marochiensis","Morocco moon snail","Natice du Maroc","Nática marroquí","قوقعيَّة المغرب","摩洛哥玉螺",,"(Gmelin 1791)","NATICIDAE","GASTROPODA","NO"
"52","370117802207","NJS","Natica stellata","Starry moon snail","Natice étoilée",,,,,"Hedley 1913","NATICIDAE","GASTROPODA","NO"
"52","370117802208","NKT","Natica turtoni","Turton's moon snail","Natice de Turton","Nática deTurton","قوقعِيَّة تورطون","土顿氏玉螺",,"E. A. Smith 1890","NATICIDAE","GASTROPODA","NO"
"52","370117802209","NJV","Natica vitellus","Calf moon snail","Natice châtain",,,,,"(Linnaeus 1758)","NATICIDAE","GASTROPODA","NO"
"52","3701178022XX","NDX","Natica spp",,,,,,,,"NATICIDAE","GASTROPODA","YES"
"52","370117802601","NKH","Naticarius hebraeus","Hebrew moon-shell","Natice marbrée","Caracol de luna","قوقعة قمر رُخاميَّة","汉博尔拟玉螺",,"(Martyn 1784)","NATICIDAE","GASTROPODA","NO"
"52","370117802602","NKS","Naticarius stercusmuscarum","Thousand-spotted moon-shell","Natice mille-points","Caracol milpuntos","قوقعة قمر ألف نُقطة","多斑拟玉螺",,"(Gmelin 1791)","NATICIDAE","GASTROPODA","NO"
"52","370117803001","OKY","Neverita didyma","Bladder moon snail","Natice bicolore",,,,,"(Röding 1798)","NATICIDAE","GASTROPODA","NO"
"52","370117803002","NVJ","Neverita josephinia","Josephine's moon-shell","Natice de Josephine","Caracol Josefina","قوقعة قمرجُوزيفِين","乔氏拟玉螺",,"(Risso 1826)","NATICIDAE","GASTROPODA","NO"
"52","370117803401","NJC","Notocochlis chemnitzii","Chemnitz's moon snail","Natice de vase","Nática fanguera","قوقعيَّة شِمنيتز أو قوقعيّة الوحل","凯氏玉螺",,"(L. Pfeiffer 1840)","NATICIDAE","GASTROPODA","NO"
"52","370117803402","NKD","Notocochlis dillwynii","Dillwyn's moon-shell","Natice de Dillwyn","Nática de Dillwyn","قوقعة قمر دِيلْوين","狄氏拟玉螺",,"(Payraudeau 1826)","NATICIDAE","GASTROPODA","NO"
"52","370117803403","NJU","Notocochlis gualteriana","Gualteri's moon snail","Natice de Gualteri",,,,,"(Récluz 1844)","NATICIDAE","GASTROPODA","NO"
"52","370117803801","NJT","Paratectonatica tigrina","Tiger moon snail","Natice tigrée","Nática atigrada","قوقعيَّة أَنْمَرَة","虎纹斑玉螺",,"(Röding 1798)","NATICIDAE","GASTROPODA","NO"
"52","370117804201","YDI","Payraudeautia intricata","Entangled moon-shell","Natice de Valenciennes","Natica jaspeada","قوقعة قمر مُشبَّكة","缠玉螺",,"(Donovan 1804)","NATICIDAE","GASTROPODA","NO"
"52","370117804601","NVA","Polinices albumen","Eggwhite moon snail","Natice blanc d'oeuf",,,,,"(Linnaeus 1758)","NATICIDAE","GASTROPODA","NO"
"52","370117804602","OWE","Polinices hepaticus",,,,,,,"(Röding 1798)","NATICIDAE","GASTROPODA","NO"
"52","370117804603","OKM","Polinices mammilla","Pear-shaped moon snail","Natice pyriforme",,,,,"(Linnaeus 1758)","NATICIDAE","GASTROPODA","NO"
"52","370117804604","OWF","Polinices otis",,,,,,,"(Broderip & G. B. Sowerby I 1829)","NATICIDAE","GASTROPODA","NO"
"52","370117804605","NVE","Polinices peselephanti","Elephant's-foot moon snail","Natice patte-d'éléphant",,,,,"(Link 1807)","NATICIDAE","GASTROPODA","NO"
"52","370117805001","UMU","Sinum concavum","Concave baby's ear","Natice concave","Sigarita concava","قوقعيَّة مقعَّرة","耳窦螺",,"(Lamarck 1822)","NATICIDAE","GASTROPODA","NO"
"52","3701178050XX","UIX","Sinum spp",,,,,,,,"NATICIDAE","GASTROPODA","NO"
"52","370117805401","NJL","Tanea lineata","Lined moon snail","Natice lignée",,,,,"(Röding 1798)","NATICIDAE","GASTROPODA","NO"
"52","370117805402","NTZ","Tanea undulata","Beautifully-banded moon snail","Natice à belles bandes",,,,,"(Röding 1798)","NATICIDAE","GASTROPODA","NO"
"52","370117805801","TCX","Tectonatica sagraiana","Flamed moon-shell","Natice à lignes","Natica llameante","قوقعة قمر ذات خُطوط","红盖玉螺",,"(A. d'Orbigny 1842)","NATICIDAE","GASTROPODA","NO"
"52","370118101401","IPE","Epitonium clathrus","European wentletrap",,,,,,"(Linnaeus 1758)","EPITONIIDAE","GASTROPODA","NO"
"52","3701181XXXXX","ZLL","Epitoniidae","Wentletraps",,,,,,"S. S. Berry 1910 (1812)","EPITONIIDAE","GASTROPODA","NO"
"52","370118401001","UGA","Aliger gallus","Roster-tail conch","Strombe queue-de-coq","Cobo cola de gallo",,,,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","NO"
"52","370118401002","COO","Aliger gigas","Queen conch","Lambi","Caracol reina",,"大凤凰螺",,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","YES"
"52","370118401401","QSL","Canarium labiatum","Plicate conch","Strombe plissé",,,,,"(Röding 1798)","STROMBIDAE","GASTROPODA","NO"
"52","370118401402","QSI","Canarium mutabile","Mutable conch","Strombe fleuri",,,,,"(Swainson 1821)","STROMBIDAE","GASTROPODA","NO"
"52","370118401403","QSR","Canarium urceus","Little pitcher conch","Strombe cruchon",,,,,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","NO"
"52","370118401801","QSU","Conomurex luhuanus","Strawberry conch","Strombe fraise",,,,,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","NO"
"52","370118402201","QSA","Euprotomus aurisdianae","Diana conch","Strombe de Diane",,,,,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","NO"
"52","370118402202","QSB","Euprotomus bulla","Bubble conch","Strombe tacheté",,,,,"(Röding 1798)","STROMBIDAE","GASTROPODA","NO"
"52","370118402601","QSG","Gibberulus gibberulus","Gibbose conch","Strombe gibbeux",,,,,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","NO"
"52","370118403001","BQH","Harpago chiragra","Chiragra spider conch","Ptérocère rugueux",,,,,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","NO"
"52","370118403401","QSP","Labiostrombus epidromis","Swan conch","Strombe aile-de-cygne",,,,,"Linnaeus 1758","STROMBIDAE","GASTROPODA","NO"
"52","370118403801","QSN","Laevistrombus canarium","Dog conch","Strombe isabelle",,,"水晶凤凰螺",,"Linnaeus 1758","STROMBIDAE","GASTROPODA","NO"
"52","370118404201","BQW","Lambis crocata","Orange spider conch","Ptérocère orange",,,,,"(Link 1807)","STROMBIDAE","GASTROPODA","NO"
"52","370118404202","BQA","Lambis lambis","Common spider conch","Ptérocère commun",,,,,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","YES"
"52","370118404203","BQI","Lambis millepeda","Milleped spider conch","Ptérocère millepattes",,,,,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","NO"
"52","370118404204","BQJ","Lambis scorpius","Scorpio spider conch","Ptérocère scorpion",,,,,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","NO"
"52","370118404206","BQN","Lambis truncata","Giant spider conch","Ptérocère géant",,,,,"(Humphrey 1786)","STROMBIDAE","GASTROPODA","NO"
"52","3701184042XX","BPX","Lambis spp",,,,,,,,"STROMBIDAE","GASTROPODA","NO"
"52","370118404601","QST","Latissistrombus latissimus","Widest Pacific conch","Grand strombe du Pacifique",,,,,"Linnaeus 1758","STROMBIDAE","GASTROPODA","NO"
"52","370118404602","QSS","Latissistrombus sinuatus","Laciniate conch","Strombe à crête",,,,,"([Lightfoot] 1786)","STROMBIDAE","GASTROPODA","NO"
"52","370118405001","QSE","Lentigo lentiginosus","Silver conch","Strombe lentigineux",,,,,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","NO"
"52","370118405401","TBV","Lobatus peruvianus","Cock's comb conch","Strombe crête de coq","Cobo cresta de gallo","دُلاَّع عُرْفُ الدِّيك","秘鲁凤凰螺",,"Swainson 1823","STROMBIDAE","GASTROPODA","NO"
"52","370118405402","RXR","Lobatus raninus","Hawk-wing conch","Strombe aile-de-faucon","Cobo ala de aguila",,,,"(Gmelin 1791)","STROMBIDAE","GASTROPODA","YES"
"52","370118405801","MBQ","Macrostrombus costatus","Milk conch","Strombe laiteux","Cobo lechoso",,,,"Gmelin 1791","STROMBIDAE","GASTROPODA","NO"
"52","370118406201","QSV","Ministrombus variabilis","Variable conch","Strombe variable",,,,,"(Swainson 1820)","STROMBIDAE","GASTROPODA","NO"
"52","370118406601","QSM","Neodilatilabrum marginatum","Marginate conch","Strombe marginé",,,,,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","NO"
"52","370118407001","TBQ","Persististrombus granulatus","Granulated conch","Strombe granuleux","Cobo granulado","دُلآع مُحبَّب","墨西哥凤凰螺",,"(Swainson 1822)","STROMBIDAE","GASTROPODA","NO"
"52","370118407801","TBI","Strombus gracilior","Eastern Pacific fighting conch","Strombe du Pacifique oriental","Cobo del Pacífico oriental","دُلاَّع شرق المُحيط الهادِئ","东太平洋小凤凰螺",,"Sowerby 1825","STROMBIDAE","GASTROPODA","NO"
"52","370118407802","RXU","Strombus pugilis","Fighting conch","Strombe combattant","Cobo luchador",,,,"Linnaeus 1758","STROMBIDAE","GASTROPODA","YES"
"52","3701184078XX","CON","Strombus spp","Stromboid conchs NEI","Strombes NCA","Cobos NEP",,,,,"STROMBIDAE","GASTROPODA","YES"
"52","370118408201","RXL","Thetystrombus latus","West African stromb","Strombe d'Afrique occidentale","Cobo de Africa occidental","دُلآَع إثريقيا الغربية","西非凤凰螺",,"Gmelin 1791","STROMBIDAE","GASTROPODA","NO"
"52","370118408601","TBG","Titanostrombus galeatus","Giant Eastern Pacific conch","Strombe cambute","Cobo cambute","دُلآَّع ضخم للمُحيط الهادِئ","东太平洋大凤凰螺",,"Swainson 1823","STROMBIDAE","GASTROPODA","NO"
"52","370118409001","SXJ","Tricornis tricornis","Three-knobbed conch","Strombe tricorne",,,,,"([Lightfoot] 1786)","STROMBIDAE","GASTROPODA","NO"
"52","370118409401","QSD","Tridentarius dentatus","Samar conch","Strombe trident",,,,,"(Linnaeus 1758)","STROMBIDAE","GASTROPODA","NO"
"52","3701184XXXXX","JTX","Strombidae","Conch shells NEI",,,,,,,"STROMBIDAE","GASTROPODA","YES"
"52","370118701001","OHQ","Aporrhais pespelecani","Common pelican-foot","Pied de pélican","Pie de pelicano","رِجل الحَوْصَل","潘氏鹈鹕掌螺",,"(Linnaeus 1758)","APORRHAIDAE","GASTROPODA","YES"
"52","370118701002","OHX","Aporrhais serresiana","Serre's pelican-foot","Anserine de Serres","Pie de ganso","رِجل الأوز أو رِجل الحوصل مَخالِب","瑟氏鹈鹕掌螺",,"(Michaud 1828)","APORRHAIDAE","GASTROPODA","NO"
"52","3701187010XX","OZE","Aporrhais spp",,,,,,,"da Costa 1778","APORRHAIDAE","GASTROPODA","NO"
"52","370119001001","IBF","Tibia fusus","Shinbone tibia","Rostellaire fuselee",,,,,"(Linnaeus 1758)","ROSTELLARIIDAE","GASTROPODA","NO"
"52","370119301001","TBE","Terebellum terebellum","Terebellum conch","Térébelle",,,,,"(Linnaeus 1758)","SERAPHSIDAE","GASTROPODA","NO"
"52","370119601001","QPB","Perissodonta mirabilis","Subantarctic struthiolaria","Struthiolaire subantarctique","Strutiolaria subantarctica",,,,"(Smith 1875)","STRUTHIOLARIIDAE","GASTROPODA","NO"
"52","370119901001","XFO","Stellaria solaris","Sunburst carrier shell","Xenophore solaire",,,,,"(Linnaeus 1764)","XENOPHORIDAE","GASTROPODA","NO"
"52","370120201001","KDU","Bostrycapulus aculeatus","Spiny slipper shell","Crepidule épineuse","Pique espinoso","صَحنِيَّة مُشَوَّكَة","刺履螺",,"(Gmelin 1791)","CALYPTRAEIDAE","GASTROPODA","YES"
"52","370120201401","KPJ","Calyptraea chinensis","Chinese cup-and-saucer","Calyptrée-chapeau chinois","Sombrero chino","قَدَح وَ صُحَيفة صينيَّة","中国帆螺",,"(Linnaeus 1758)","CALYPTRAEIDAE","GASTROPODA","YES"
"52","370120201801","KDX","Crepidula excavata","Excavated slipper shell","Crepidule du Pacifique","Pique del Pacífico","صَحنِيَّة المُحيط الهادئ","穴居履螺",,"Broderip 1834","CALYPTRAEIDAE","GASTROPODA","NO"
"52","370120201802","KDF","Crepidula fornicata","American slipper-limpet","Crepidule","Seba","صَحنِيَّة أمريكية","弃主履螺",,"(Linnaeus 1758)","CALYPTRAEIDAE","GASTROPODA","NO"
"52","370120201803","KPB","Crepidula gibbosa","Slipper-limpet crepidule","Crepidule bossue","Chancleta jorobada","صَحنِيَّة أحْدَبَة","驼背履螺",,"(Michaud 1829)","CALYPTRAEIDAE","GASTROPODA","YES"
"52","370120201804","KPE","Crepidula goreensis","Goree slipper shell","Crepidule sandale","Concha sandalia","صَحنِيَّة نَعْل","高丽履螺",,"(Gmelin 1791)","CALYPTRAEIDAE","GASTROPODA","NO"
"52","370120201805","KDY","Crepidula onyx","Onyx slipper shell","Crepidule onyx","Pique onyx","صَحنِيَّة جَزْع","玛瑙履螺",,"Sowerby 1824","CALYPTRAEIDAE","GASTROPODA","NO"
"52","370120201807","KPI","Crepidula unguiformis","Nail-shaped crepidule","Crepidule unguiforme","Chancleta unciforme","صَحنِيّة ظُفريَّةُ الشَّكل","爪形履螺",,"Lamarck 1822","CALYPTRAEIDAE","GASTROPODA","NO"
