"Group","Member"
"5183","186"
"5184","186"
"5185","186"
"5186","1436"
"5187","207"
"5188","1791"
"5189","195"
"5190","1818"
"5191","1819"
"5192","1791"
"5193","163"
"5194","161"
"5195","1427"
"5196","162"
"5197","164"
"5198","165"
"5199","1079"
"5200","1078"
"5201","1076"
"5202","1429"
"5203","1079"
"5204","1430"
"5205","166"
"5206","1626"
"5207","1073"
"5208","1074"
"5209","169"
"5210","1428"
"5211","167"
"5212","1785"
"5213","1080"
"5214","94"
"5215","169"
"5216","217"
"5217","1820"
"5218","1604"
"5219","1821"
"5220","217"
"5221","218"
"5222","1208"
"5223","170"
"5224","170"
"5225","170"
"5226","1299"
"5227","131"
"5228","1432"
"5229","1432"
"5230","180"
"5231","1100"
"5232","1431"
"5233","173"
"5234","1786"
"5235","95"
"5236","1107"
"5237","175"
"5238","220"
"5239","223"
"5240","222"
"5241","223"
"5242","1265"
"5243","884"
"5244","1211"
"5245","899"
"5246","1109"
"5247","1627"
"5248","967"
"5249","1259"
"5250","1259"
"5251","1259"
"5252","1259"
"5253","230"
"5254","238"
"5255","233"
"5256","235"
"5257","238"
"5258","1169"
"5259","1439"
"5260","258"
"5261","1822"
"5262","1823"
"5263","1824"
"5264","258"
"5265","1792"
"5266","1308"
"5267","226"
"5268","251"
"5269","280"
"5270","1631"
"5271","1634"
"5272","1640"
"5273","1572"
"5274","1574"
"5275","1793"
"5276","1825"
"5277","1826"
"5278","1827"
"5279","1793"
"5280","1794"
"5281","1444"
"5282","1315"
"5283","1228"
"5284","1229"
"5285","1212"
"5286","260"
"5287","1129"
"5288","1649"
"5289","273"
"5290","272"
"5291","273"
"5292","275"
"5293","290"
"5294","1145"
"5295","1144"
"5296","1142"
"5297","1145"
"5298","1446"
"5299","291"
"5300","294"
"5301","273"
"5302","292"
"5303","1146"
"5304","274"
"5305","294"
"5306","109"
"5307","1260"
"5308","1260"
"5309","1260"
"5310","1260"
"5311","270"
"5312","266"
"5313","267"
"5314","1137"
"5315","270"
"5316","1171"
"5317","1209"
"5318","302"
"5319","305"
"5320","1880"
"5321","1205"
"5322","1603"
"5323","1829"
"5324","307"
"5325","1810"
"5326","1323"
"5327","261"
"5328","296"
"5329","1448"
"5330","305"
"5331","306"
"5332","306"
"5333","1447"
"5334","308"
"5335","1353"
"5336","1561"
"5337","1654"
"5338","81"
"5339","1654"
"5340","1258"
"5341","81"
"5342","1258"
"5343","1776"
"5344","81"
"5345","1453"
"5346","1452"
"5347","1344"
"5348","1270"
"5349","1345"
"5350","1271"
"5351","1346"
"5352","1776"
"5353","1661"
"5354","1830"
"5355","1831"
"5356","1832"
"5357","1661"
"5358","1795"
"5359","1231"
"5360","81"
"5361","1341"
"5362","1272"
"5363","1269"
"5364","1450"
"5365","1455"
"5366","1274"
"5367","1457"
"5368","393"
"5369","452"
"5370","1675"
"5371","1385"
"5372","408"
"5373","408"
"5374","1385"
"5375","1748"
"5376","1577"
"5377","406"
"5378","1748"
"5379","454"
"5380","461"
"5381","57"
"5382","1679"
"5383","453"
"5384","1679"
"5385","1469"
"5386","457"
"5387","456"
"5388","465"
"5389","1469"
"5390","395"
"5391","394"
"5392","357"
"5393","1796"
"5394","1835"
"5395","1834"
"5396","1835"
"5397","1797"
"5398","1578"
"5399","1734"
"5400","1797"
"5401","1744"
"5402","1463"
"5403","1744"
"5404","970"
"5405","1262"
"5406","1261"
"5407","1671"
"5408","445"
"5409","1262"
"5410","368"
"5411","401"
"5412","445"
"5413","451"
"5414","885"
"5415","1678"
"5416","1481"
"5417","1480"
"5418","1481"
"5419","1197"
"5420","1194"
"5421","1196"
"5422","508"
"5423","508"
"5424","1594"
"5425","508"
"5426","1193"
"5427","1683"
"5428","849"
"5429","1391"
"5430","1684"
"5431","1482"
"5432","1392"
"5433","1877"
"5434","1878"
"5435","1684"
"5436","540"
"5437","1185"
"5438","540"
"5439","1477"
"5440","1180"
"5441","1800"
"5442","1178"
"5443","1179"
"5444","487"
"5445","1838"
"5446","487"
"5447","1175"
"5448","1802"
"5449","495"
"5450","1839"
"5451","494"
"5452","496"
"5453","1840"
"5454","1841"
"5455","1842"
"5456","1803"
"5457","485"
"5458","1803"
"5459","1805"
"5460","1806"
"5461","1844"
"5462","1845"
"5463","541"
"5464","1843"
"5465","541"
"5466","1804"
"5467","1846"
"5468","1847"
"5469","1848"
"5470","1849"
"5471","1850"
"5472","542"
"5473","530"
"5474","1851"
"5475","543"
"5476","534"
"5477","548"
"5478","551"
"5479","583"
"5480","573"
"5481","1495"
"5482","585"
"5483","1858"
"5484","585"
"5485","1404"
"5486","552"
"5487","1493"
"5488","1494"
"5489","1855"
"5490","1856"
"5491","1857"
"5492","893"
"5493","1869"
"5494","1870"
"5495","1395"
"5496","556"
"5497","558"
"5498","560"
"5499","1854"
"5500","1395"
"5501","1397"
"5502","1860"
"5503","1861"
"5504","1862"
"5505","590"
"5506","590"
"5507","590"
"5508","590"
"5509","1867"
"5510","591"
"5511","1868"
"5512","1397"
"5513","1398"
"5514","1875"
"5515","1871"
"5516","1872"
"5517","1873"
"5518","1398"
"5519","561"
"5520","594"
"5521","857"
"5522","1687"
"5523","1809"
"5524","1859"
"5525","1809"
"5526","1599"
"5527","546"
"5528","1606"
"5529","580"
"5530","1607"
"5531","1268"
"5532","1608"
"5533","579"
"5534","596"
"5535","602"
"5536","1750"
"5537","1755"
"5538","1760"
"5539","1751"
"5540","1756"
"5541","1761"
"5542","1767"
"5543","1757"
"5544","1767"
"5545","1769"
"5546","1753"
"5547","1758"
"5548","1763"
"5549","926"
"5550","935"
"5551","935"
"5552","943"
"5553","937"
"5554","938"
"5555","1000"
"5556","1001"
"5557","984"
"5558","772"
"5559","772"
"5560","1588"
"5561","772"
"5562","784"
"5563","784"
"5564","784"
"5565","788"
"5566","788"
"5567","788"
"5568","625"
"5569","634"
"5570","694"
"5571","1520"
"5572","692"
"5573","1215"
"5574","638"
"5575","637"
"5576","1215"
"5577","659"
"5578","653"
"5579","661"
"5580","655"
"5581","1266"
"5582","661"
"5583","659"
"5584","1266"
"5585","661"
"5586","659"
"5587","652"
"5588","673"
"5589","674"
"5590","673"
"5591","673"
"5592","642"
"5593","953"
"5594","1526"
"5595","1531"
"5596","852"
"5597","1523"
"5598","1524"
"5599","1522"
"5600","698"
"5601","954"
"5602","626"
"5603","627"
"5604","1517"
"5605","1531"
"5606","914"
"5607","882"
"5608","690"
"5609","691"
"5610","1536"
"5611","1542"
"5612","1610"
"5613","914"
"5614","678"
"5615","679"
"5616","721"
"5617","727"
"5618","727"
"5619","727"
"5620","1589"
"5621","722"
"5622","722"
"5623","722"
"5624","726"
"5625","731"
"5626","734"
"5627","733"
"5628","1591"
"5629","1590"
"5630","1711"
"5631","1552"
"5632","748"
"5633","729"
"5634","750"
"5635","1772"
"5636","1773"
"5637","1774"
"5638","1775"
"5639","837"
"5640","1252"
