"Group","Member"
"7075","19663"
"7075","19998"
"7075","19999"
"7075","20017"
"7075","20018"
"7075","20019"
"7075","20123"
"7075","20357"
"7075","20472"
"7076","2343"
"7076","2344"
"7076","2345"
"7076","2346"
"7076","2347"
"7076","2348"
"7076","2349"
"7076","2350"
"7076","2351"
"7076","2352"
"7076","2353"
"7076","2354"
"7076","2355"
"7076","2356"
"7076","2357"
"7076","2358"
"7076","2359"
"7076","2360"
"7076","2361"
"7076","2362"
"7076","2363"
"7076","2364"
"7076","2365"
"7076","3148"
"7076","3149"
"7076","3150"
"7076","3151"
"7076","3152"
"7076","3153"
"7076","3154"
"7076","3155"
"7076","3156"
"7076","3157"
"7076","3158"
"7076","3159"
"7076","3160"
"7076","3161"
"7076","3162"
"7076","3163"
"7076","3164"
"7076","3165"
"7076","3166"
"7076","3167"
"7076","3168"
"7076","3169"
"7076","6784"
"7076","10542"
"7076","10543"
"7076","10544"
"7076","10591"
"7076","10674"
"7076","10696"
"7076","10697"
"7076","10699"
"7076","10897"
"7076","11309"
"7076","11408"
"7076","11500"
"7076","11501"
"7076","11559"
"7076","11653"
"7076","11715"
"7076","11716"
"7076","11717"
"7076","11718"
"7076","11719"
"7076","11720"
"7076","11721"
"7076","11722"
"7076","11723"
"7076","11724"
"7076","11725"
"7076","11726"
"7076","11727"
"7076","11728"
"7076","11729"
"7076","11818"
"7076","11837"
"7076","11989"
"7076","12100"
"7076","12101"
"7076","12890"
"7076","12891"
"7076","12904"
"7076","12905"
"7076","12906"
"7076","12907"
"7076","12908"
"7076","12923"
"7076","13053"
"7076","13054"
"7076","13055"
"7076","13056"
"7076","13057"
"7076","13114"
"7076","13115"
"7076","13236"
"7076","13339"
"7076","13398"
"7076","13422"
"7076","13423"
"7076","13424"
"7076","13425"
"7076","13465"
"7076","13466"
"7076","13477"
"7076","13488"
"7076","13669"
"7076","13670"
"7076","13788"
"7076","13789"
"7076","13871"
"7076","13916"
"7076","13917"
"7076","14000"
"7076","14001"
"7076","14026"
"7076","14027"
"7076","14028"
"7076","14030"
"7076","14046"
"7076","14126"
"7076","14127"
"7076","14137"
"7076","14187"
"7076","14250"
"7076","14251"
"7076","14261"
"7076","14390"
"7076","14391"
"7076","14392"
"7076","14610"
"7076","14614"
"7076","14703"
"7076","14746"
"7076","14747"
"7076","15030"
"7076","15138"
"7076","15139"
"7076","15253"
"7076","15352"
"7076","15444"
"7076","15445"
"7076","15446"
"7076","15447"
"7076","15448"
"7076","15449"
"7076","15450"
"7076","15886"
"7076","15887"
"7076","15888"
"7076","15889"
"7076","15890"
"7076","15891"
"7076","18865"
"7076","19183"
"7076","19208"
"7076","19209"
"7076","19274"
"7076","19288"
"7076","19664"
"7076","19665"
"7076","19940"
"7076","19941"
"7076","20420"
"7076","20421"
"7076","20422"
"7076","20423"
"7076","20473"
"7076","20474"
"7076","20475"
"7077","2366"
"7077","3170"
"7077","3171"
"7077","12366"
"7077","12455"
"7077","12456"
"7077","13161"
"7077","13162"
"7077","13163"
"7077","13164"
"7077","13165"
"7077","13166"
"7077","13167"
"7077","13168"
"7077","13169"
"7077","13170"
"7077","13171"
"7077","13172"
"7077","13173"
"7077","13174"
"7077","13526"
"7077","15982"
"7077","18905"
"7077","18906"
"7077","18907"
"7077","18908"
"7077","18909"
"7077","18910"
"7077","18911"
"7077","18953"
"7077","19198"
"7077","19948"
"7077","19949"
"7077","20091"
"7078","2367"
"7078","2368"
"7078","2369"
"7078","2370"
"7078","2371"
"7078","2372"
"7078","2373"
"7078","2374"
"7078","2375"
"7078","2376"
"7078","2377"
"7078","2378"
"7078","2379"
"7078","2380"
"7078","2381"
"7078","2382"
"7078","2383"
"7078","2384"
"7078","2385"
"7078","2386"
"7078","2387"
"7078","2388"
"7078","2389"
"7078","2390"
"7078","2391"
"7078","2392"
"7078","2393"
"7078","2394"
"7078","2395"
"7078","2396"
"7078","2397"
"7078","2398"
"7078","2399"
"7078","3172"
"7078","3173"
"7078","3174"
"7078","3175"
"7078","3176"
"7078","3177"
"7078","3178"
"7078","3179"
"7078","3180"
"7078","3181"
"7078","3182"
"7078","3183"
"7078","3184"
"7078","3185"
"7078","3186"
"7078","3187"
"7078","3188"
"7078","3189"
"7078","3190"
"7078","3191"
"7078","3192"
"7078","3193"
"7078","3195"
"7078","3196"
"7078","3197"
"7078","3198"
"7078","3199"
"7078","3200"
"7078","3201"
"7078","3202"
"7078","3203"
"7078","6348"
"7078","6349"
"7078","6350"
"7078","10141"
"7078","10142"
"7078","10903"
"7078","11048"
"7078","11049"
"7078","11050"
"7078","11051"
"7078","11052"
"7078","11053"
"7078","11054"
"7078","11609"
"7078","11894"
"7078","11895"
"7078","12206"
"7078","12457"
"7078","13026"
"7078","14024"
"7078","14479"
"7078","14520"
"7078","14911"
"7078","14912"
"7078","15361"
"7078","15456"
"7078","15979"
"7078","18581"
"7078","18621"
"7078","18712"
"7078","18786"
"7078","18788"
"7078","18878"
"7078","18954"
"7078","18955"
"7078","18956"
"7078","19666"
"7078","19667"
"7078","19668"
"7078","20098"
"7078","20104"
"7078","20107"
"7078","20109"
"7078","20126"
"7078","20424"
"7078","20602"
"7079","2400"
"7079","3204"
"7079","3205"
"7079","3652"
"7079","11165"
"7079","15393"
"7079","19669"
"7079","20135"
"7080","2401"
"7080","2402"
"7080","3206"
"7080","3207"
"7080","3208"
"7080","3209"
"7080","6337"
"7080","13544"
"7080","14211"
"7080","14212"
"7080","14213"
"7080","14214"
"7080","14215"
"7080","14216"
"7080","14217"
"7080","14713"
"7080","15893"
"7080","15894"
"7080","15895"
"7080","15896"
"7080","15897"
"7080","15898"
"7080","15899"
"7080","15900"
"7080","18670"
"7080","18766"
"7080","18957"
"7080","19180"
"7080","19200"
"7080","19248"
"7080","19249"
"7080","19989"
"7080","19990"
"7080","19991"
"7080","20056"
"7080","20057"
"7080","20058"
"7080","20400"
"7081","2403"
"7081","2404"
"7081","20127"
"7082","3210"
"7082","10649"
"7082","10833"
"7082","12343"
"7082","12642"
"7082","12959"
"7082","12960"
"7082","12961"
"7082","12962"
"7082","12963"
"7082","12964"
"7082","12999"
"7082","13391"
"7082","13443"
"7082","13668"
"7082","13757"
"7082","15181"
"7082","15182"
"7082","15224"
"7082","15978"
"7082","18574"
"7082","18622"
"7082","18706"
"7082","18985"
"7082","20477"
"7083","3214"
"7083","10347"
"7083","11254"
"7083","11255"
"7083","11256"
"7083","11257"
"7083","11258"
"7083","11320"
"7083","11321"
"7083","11322"
"7083","11530"
"7083","12237"
"7083","12626"
"7083","12633"
"7083","12909"
"7083","14070"
"7083","14587"
"7083","19671"
"7083","19672"
"7083","19673"
"7083","19674"
"7083","19675"
"7083","19676"
"7083","19677"
"7083","19678"
"7083","19679"
"7083","19933"
"7083","20084"
"7083","20085"
"7083","20086"
"7084","2408"
"7084","2409"
"7084","2410"
"7084","2411"
"7084","2412"
"7084","2413"
"7084","2414"
"7084","2415"
"7084","2416"
"7084","2417"
"7084","2418"
"7084","2419"
"7084","2420"
"7084","2421"
"7084","2422"
"7084","2423"
"7084","3215"
"7084","3216"
"7084","3217"
"7084","3218"
"7084","3219"
"7084","3220"
"7084","3221"
"7084","3222"
"7084","3223"
"7084","6806"
"7084","6807"
"7084","6809"
"7084","6824"
"7084","10156"
"7084","10157"
"7084","10207"
"7084","10208"
"7084","10301"
