"Group","Member"
"1401","19851"
"1401","19852"
"1401","19853"
"1401","19854"
"1401","19855"
"1401","19856"
"1401","19857"
"1401","19858"
"1401","19859"
"1401","19860"
"1401","20269"
"1401","20270"
"1401","20285"
"1401","20306"
"1401","20312"
"1401","20323"
"1401","20337"
"1401","20338"
"1401","20339"
"1401","20340"
"1401","20341"
"1401","20342"
"1401","20343"
"1401","20344"
"1401","20356"
"1401","20359"
"1401","20385"
"1401","20393"
"1401","20395"
"1401","20396"
"1401","20397"
"1401","20398"
"1401","20402"
"1401","20405"
"1401","20411"
"1401","20412"
"1401","20413"
"1401","20414"
"1401","20550"
"1401","20800"
"1401","20801"
"1401","20802"
"1401","20803"
"1401","20978"
"1401","20979"
"1401","21389"
"1401","21390"
"1401","21391"
"1401","21392"
"1401","21393"
"1401","21394"
"1401","21395"
"1401","21396"
"1401","21397"
"1401","21398"
"1401","21399"
"1401","21400"
"1401","21581"
"1402","2408"
"1402","2409"
"1402","2410"
"1402","2411"
"1402","2412"
"1402","2413"
"1402","2414"
"1402","2415"
"1402","2416"
"1402","2417"
"1402","2418"
"1402","2419"
"1402","2420"
"1402","2421"
"1402","2422"
"1402","2423"
"1402","3215"
"1402","3216"
"1402","3217"
"1402","3218"
"1402","3219"
"1402","3220"
"1402","3221"
"1402","3222"
"1402","3223"
"1402","6806"
"1402","6807"
"1402","6809"
"1402","6824"
"1402","10156"
"1402","10157"
"1402","10207"
"1402","10208"
"1402","10301"
"1402","10303"
"1402","10350"
"1402","10422"
"1402","10460"
"1402","10461"
"1402","10462"
"1402","10528"
"1402","10550"
"1402","10602"
"1402","10607"
"1402","10623"
"1402","10660"
"1402","10661"
"1402","10698"
"1402","10772"
"1402","10860"
"1402","10880"
"1402","10881"
"1402","10924"
"1402","10985"
"1402","10988"
"1402","11060"
"1402","11081"
"1402","11086"
"1402","11138"
"1402","11248"
"1402","11249"
"1402","11266"
"1402","11269"
"1402","11297"
"1402","11330"
"1402","11334"
"1402","11346"
"1402","11390"
"1402","11409"
"1402","11410"
"1402","11411"
"1402","11412"
"1402","11413"
"1402","11414"
"1402","11415"
"1402","11416"
"1402","11463"
"1402","11526"
"1402","11552"
"1402","11603"
"1402","11605"
"1402","11606"
"1402","11607"
"1402","11608"
"1402","11649"
"1402","11665"
"1402","11668"
"1402","11669"
"1402","11675"
"1402","11734"
"1402","11735"
"1402","11753"
"1402","11770"
"1402","11871"
"1402","11875"
"1402","11903"
"1402","11924"
"1402","11968"
"1402","11972"
"1402","12013"
"1402","12106"
"1402","12152"
"1402","12210"
"1402","12239"
"1402","12308"
"1402","12310"
"1402","12313"
"1402","12365"
"1402","12375"
"1402","12416"
"1402","12424"
"1402","12429"
"1402","12460"
"1402","12551"
"1402","12552"
"1402","12553"
"1402","12554"
"1402","12558"
"1402","12583"
"1402","12590"
"1402","12591"
"1402","12625"
"1402","12627"
"1402","12643"
"1402","12644"
"1402","12651"
"1402","12736"
"1402","12748"
"1402","12814"
"1402","12822"
"1402","12874"
"1402","12878"
"1402","12913"
"1402","12938"
"1402","12944"
"1402","12992"
"1402","12996"
"1402","13019"
"1402","13050"
"1402","13086"
"1402","13153"
"1402","13160"
"1402","13191"
"1402","13194"
"1402","13197"
"1402","13199"
"1402","13232"
"1402","13335"
"1402","13370"
"1402","13406"
"1402","13407"
"1402","13434"
"1402","13447"
"1402","13450"
"1402","13451"
"1402","13571"
"1402","13625"
"1402","13631"
"1402","13641"
"1402","13675"
"1402","13735"
"1402","13791"
"1402","13850"
"1402","13923"
"1402","13948"
"1402","13949"
"1402","13950"
"1402","13951"
"1402","13952"
"1402","13953"
"1402","13954"
"1402","13955"
"1402","13956"
"1402","13957"
"1402","13958"
"1402","13959"
"1402","13960"
"1402","13961"
"1402","13962"
"1402","13963"
"1402","13964"
"1402","13965"
"1402","13966"
"1402","13967"
"1402","13968"
"1402","13969"
"1402","13970"
"1402","13971"
"1402","13972"
"1402","13973"
"1402","14002"
"1402","14013"
"1402","14085"
"1402","14104"
"1402","14136"
"1402","14168"
"1402","14189"
"1402","14238"
"1402","14243"
"1402","14276"
"1402","14288"
"1402","14292"
"1402","14295"
"1402","14306"
"1402","14386"
"1402","14408"
"1402","14417"
"1402","14421"
"1402","14604"
"1402","14656"
"1402","14698"
"1402","14706"
"1402","14707"
"1402","14708"
"1402","14709"
"1402","14710"
"1402","14711"
"1402","14730"
"1402","14744"
"1402","14754"
"1402","14759"
"1402","14893"
"1402","14899"
"1402","14922"
"1402","15087"
"1402","15132"
"1402","15135"
"1402","15140"
"1402","15255"
"1402","15324"
"1402","15362"
"1402","15430"
"1402","15470"
"1402","15485"
"1402","15533"
"1402","15575"
"1402","15577"
"1402","15579"
"1402","15584"
"1402","15592"
"1402","15593"
"1402","15612"
"1402","15614"
"1402","15615"
"1402","15673"
"1402","15675"
"1402","15676"
"1402","15677"
"1402","15678"
"1402","15679"
"1402","15680"
"1402","15681"
"1402","15682"
"1402","15683"
"1402","15684"
"1402","15685"
"1402","15686"
"1402","15687"
"1402","15688"
"1402","15689"
"1402","15690"
"1402","15691"
"1402","15692"
"1402","15693"
"1402","15694"
"1402","15695"
"1402","15696"
"1402","15697"
"1402","15698"
"1402","15699"
"1402","15700"
"1402","15701"
"1402","15702"
"1402","15703"
"1402","15704"
"1402","15705"
"1402","15706"
"1402","15707"
"1402","15708"
"1402","15782"
"1402","15784"
"1402","15785"
"1402","15786"
"1402","15816"
"1402","15839"
"1402","15843"
"1402","15860"
"1402","15873"
"1402","15876"
"1402","15999"
"1402","16018"
"1402","19680"
"1402","19861"
"1402","20263"
"1402","20291"
"1402","20887"
"1402","20888"
"1402","20889"
"1402","20890"
"1402","20891"
"1402","20892"
"1402","20893"
"1402","20894"
"1402","20895"
"1402","20896"
"1402","20897"
"1402","20898"
"1402","20899"
"1402","20900"
"1402","20901"
"1402","20902"
"1402","20903"
"1402","21482"
"1402","21483"
"1402","21484"
"1403","2077"
"1403","2104"
"1403","2139"
"1403","2141"
"1403","2146"
"1403","2147"
"1403","2148"
"1403","2149"
"1403","2150"
"1403","2151"
"1403","2180"
"1403","2184"
"1403","2185"
"1403","2186"
"1403","2187"
"1403","2188"
"1403","2189"
"1403","2190"
"1403","2191"
"1403","2192"
"1403","2193"
"1403","2194"
"1403","2195"
"1403","2196"
"1403","2197"
"1403","2198"
"1403","2201"
"1403","2202"
"1403","2270"
"1403","2271"
"1403","2272"
"1403","2275"
"1403","2292"
"1403","2293"
"1403","2294"
"1403","2298"
"1403","2299"
"1403","2300"
"1403","2301"
"1403","2344"
"1403","2512"
"1403","2513"
"1403","2514"
"1403","2515"
"1403","2516"
"1403","2875"
"1403","2942"
"1403","2943"
"1403","2945"
"1403","2946"
"1403","2950"
"1403","2951"
"1403","2952"
"1403","2973"
"1403","2974"
"1403","2975"
"1403","2976"
"1403","2977"
"1403","2978"
"1403","2979"
"1403","2980"
"1403","2981"
"1403","2982"
"1403","2983"
"1403","2986"
"1403","3012"
"1403","3059"
"1403","3060"
"1403","3061"
"1403","3062"
"1403","3067"
"1403","3082"
"1403","3084"
"1403","3085"
"1403","3089"
"1403","3096"
"1403","3097"
"1403","3098"
"1403","3315"
"1403","3321"
"1403","3322"
"1403","3323"
"1403","3382"
"1403","6305"
"1403","6306"
"1403","6308"
"1403","6309"
"1403","6518"
"1403","6614"
"1403","6776"
"1403","6785"
"1403","6786"
"1403","6787"
"1403","6788"
"1403","6789"
"1403","6792"
"1403","6794"
"1403","6798"
"1403","6799"
"1403","6800"
"1403","6801"
"1403","6802"
"1403","6803"
"1403","6804"
"1403","6808"
"1403","6810"
"1403","6811"
"1403","6812"
"1403","6813"
"1403","6814"
"1403","6816"
"1403","6818"
"1403","6819"
"1403","6820"
"1403","6823"
"1403","10106"
"1403","10110"
"1403","10121"
"1403","10123"
"1403","10126"
"1403","10130"
"1403","10133"
"1403","10134"
"1403","10144"
"1403","10162"
"1403","10169"
"1403","10189"
"1403","10192"
"1403","10199"
"1403","10201"
"1403","10203"
"1403","10204"
"1403","10212"
"1403","10221"
"1403","10222"
"1403","10223"
"1403","10224"
"1403","10226"
"1403","10227"
"1403","10228"
"1403","10229"
"1403","10230"
"1403","10231"
"1403","10232"
"1403","10233"
"1403","10234"
"1403","10235"
"1403","10236"
"1403","10237"
"1403","10238"
"1403","10239"
"1403","10240"
"1403","10247"
"1403","10252"
"1403","10255"
"1403","10276"
"1403","10277"
"1403","10278"
"1403","10279"
"1403","10280"
"1403","10284"
"1403","10285"
"1403","10289"
"1403","10291"
"1403","10307"
"1403","10308"
"1403","10309"
"1403","10310"
"1403","10316"
"1403","10317"
"1403","10320"
"1403","10327"
"1403","10334"
"1403","10335"
"1403","10336"
"1403","10337"
"1403","10338"
"1403","10339"
"1403","10340"
"1403","10341"
"1403","10345"
"1403","10349"
"1403","10355"
"1403","10362"
"1403","10391"
"1403","10395"
"1403","10396"
"1403","10398"
"1403","10399"
"1403","10400"
"1403","10403"
"1403","10405"
"1403","10421"
"1403","10428"
"1403","10429"
"1403","10441"
"1403","10443"
"1403","10445"
"1403","10446"
"1403","10447"
"1403","10449"
"1403","10452"
"1403","10453"
"1403","10454"
"1403","10457"
"1403","10458"
"1403","10468"
"1403","10469"
"1403","10481"
"1403","10518"
"1403","10519"
"1403","10525"
"1403","10529"
"1403","10530"
"1403","10538"
"1403","10571"
"1403","10596"
"1403","10598"
"1403","10599"
"1403","10600"
"1403","10601"
"1403","10608"
"1403","10614"
"1403","10616"
"1403","10625"
"1403","10628"
"1403","10642"
"1403","10644"
"1403","10651"
"1403","10652"
"1403","10654"
"1403","10655"
"1403","10669"
"1403","10670"
"1403","10676"
"1403","10678"
"1403","10679"
"1403","10683"
"1403","10684"
"1403","10689"
"1403","10690"
"1403","10691"
"1403","10692"
"1403","10693"
"1403","10694"
"1403","10695"
"1403","10758"
"1403","10760"
"1403","10764"
"1403","10768"
"1403","10771"
"1403","10837"
"1403","10841"
"1403","10847"
"1403","10848"
"1403","10850"
"1403","10851"
"1403","10853"
"1403","10854"
"1403","10868"
"1403","10872"
"1403","10878"
"1403","10882"
"1403","10896"
"1403","10908"
"1403","10909"
"1403","10923"
"1403","10925"
"1403","10930"
"1403","10933"
"1403","10934"
"1403","10935"
"1403","10939"
"1403","10940"
"1403","10942"
"1403","10943"
"1403","10946"
"1403","10948"
"1403","10951"
"1403","10959"
"1403","10960"
"1403","10966"
"1403","10967"
"1403","10968"
"1403","10969"
"1403","10970"
"1403","10971"
"1403","10972"
"1403","10973"
"1403","10974"
"1403","10975"
"1403","10976"
"1403","10977"
"1403","10978"
"1403","10980"
"1403","10981"
"1403","10982"
"1403","10990"
"1403","10991"
"1403","10992"
"1403","10993"
"1403","10994"
"1403","10995"
"1403","11000"
"1403","11038"
"1403","11045"
"1403","11046"
"1403","11057"
"1403","11061"
"1403","11065"
"1403","11067"
"1403","11071"
"1403","11088"
"1403","11145"
"1403","11146"
"1403","11147"
"1403","11150"
"1403","11154"
"1403","11167"
"1403","11171"
"1403","11172"
"1403","11177"
"1403","11228"
"1403","11236"
"1403","11237"
"1403","11238"
"1403","11241"
"1403","11242"
"1403","11244"
"1403","11260"
"1403","11265"
"1403","11272"
"1403","11273"
"1403","11274"
"1403","11275"
"1403","11276"
"1403","11279"
"1403","11280"
"1403","11281"
"1403","11282"
"1403","11283"
"1403","11284"
"1403","11290"
"1403","11311"
"1403","11312"
"1403","11327"
"1403","11333"
"1403","11336"
"1403","11337"
"1403","11352"
"1403","11361"
"1403","11362"
"1403","11364"
"1403","11366"
"1403","11377"
"1403","11384"
"1403","11397"
"1403","11398"
"1403","11399"
"1403","11400"
"1403","11401"
"1403","11402"
"1403","11403"
"1403","11404"
"1403","11446"
"1403","11447"
"1403","11448"
"1403","11449"
"1403","11450"
"1403","11454"
"1403","11455"
"1403","11456"
"1403","11457"
"1403","11458"
"1403","11460"
"1403","11472"
"1403","11473"
"1403","11474"
"1403","11477"
"1403","11478"
"1403","11488"
"1403","11491"
"1403","11495"
"1403","11497"
"1403","11507"
"1403","11512"
"1403","11513"
"1403","11514"
"1403","11523"
"1403","11527"
"1403","11528"
"1403","11531"
"1403","11553"
"1403","11555"
"1403","11556"
"1403","11560"
"1403","11561"
"1403","11562"
"1403","11563"
"1403","11589"
"1403","11591"
"1403","11593"
"1403","11594"
"1403","11597"
"1403","11602"
"1403","11604"
"1403","11611"
"1403","11612"
"1403","11616"
"1403","11642"
"1403","11643"
"1403","11646"
"1403","11648"
"1403","11650"
"1403","11651"
"1403","11652"
"1403","11655"
"1403","11656"
"1403","11666"
"1403","11667"
"1403","11692"
"1403","11711"
"1403","11713"
"1403","11714"
"1403","11730"
"1403","11731"
"1403","11733"
"1403","11746"
"1403","11747"
"1403","11748"
"1403","11749"
"1403","11767"
"1403","11828"
"1403","11831"
"1403","11839"
"1403","11852"
"1403","11863"
"1403","11864"
"1403","11879"
"1403","11897"
"1403","11898"
"1403","11916"
"1403","11917"
"1403","11918"
"1403","11919"
"1403","11920"
"1403","11927"
"1403","11932"
"1403","11933"
"1403","11935"
"1403","11940"
"1403","11944"
"1403","11945"
"1403","11947"
"1403","11948"
"1403","11949"
"1403","11951"
"1403","11954"
"1403","11969"
"1403","11974"
"1403","11978"
"1403","11979"
"1403","11980"
"1403","11985"
"1403","11987"
"1403","11992"
"1403","11994"
"1403","11995"
"1403","11996"
"1403","12012"
"1403","12015"
"1403","12029"
"1403","12037"
"1403","12041"
"1403","12097"
"1403","12103"
"1403","12104"
"1403","12105"
"1403","12118"
"1403","12120"
"1403","12121"
"1403","12122"
"1403","12126"
"1403","12131"
"1403","12132"
"1403","12133"
"1403","12134"
"1403","12158"
"1403","12159"
"1403","12167"
"1403","12182"
"1403","12194"
"1403","12196"
"1403","12197"
"1403","12212"
"1403","12214"
"1403","12217"
"1403","12218"
"1403","12231"
"1403","12234"
"1403","12236"
"1403","12241"
"1403","12245"
"1403","12246"
"1403","12253"
"1403","12254"
"1403","12255"
"1403","12279"
"1403","12280"
"1403","12290"
"1403","12301"
"1403","12309"
"1403","12314"
"1403","12334"
"1403","12341"
"1403","12342"
"1403","12344"
"1403","12346"
"1403","12347"
"1403","12352"
"1403","12353"
"1403","12354"
"1403","12360"
"1403","12361"
"1403","12363"
"1403","12364"
"1403","12367"
"1403","12368"
"1403","12378"
"1403","12379"
"1403","12380"
"1403","12382"
"1403","12383"
"1403","12391"
"1403","12403"
"1403","12407"
"1403","12410"
"1403","12423"
"1403","12425"
"1403","12437"
"1403","12441"
"1403","12448"
"1403","12449"
"1403","12450"
"1403","12452"
"1403","12454"
"1403","12463"
"1403","12483"
"1403","12498"
"1403","12546"
"1403","12559"
"1403","12567"
"1403","12568"
"1403","12569"
"1403","12570"
"1403","12571"
"1403","12575"
"1403","12576"
"1403","12580"
"1403","12581"
"1403","12584"
"1403","12589"
"1403","12593"
"1403","12597"
"1403","12599"
"1403","12601"
"1403","12602"
"1403","12603"
"1403","12604"
"1403","12609"
"1403","12610"
"1403","12613"
"1403","12622"
"1403","12623"
"1403","12624"
"1403","12634"
"1403","12635"
"1403","12636"
"1403","12648"
"1403","12663"
"1403","12670"
"1403","12678"
"1403","12702"
"1403","12710"
"1403","12721"
"1403","12731"
"1403","12734"
"1403","12737"
"1403","12738"
"1403","12741"
"1403","12744"
"1403","12750"
"1403","12752"
"1403","12753"
"1403","12756"
"1403","12762"
"1403","12763"
"1403","12776"
"1403","12778"
"1403","12783"
"1403","12786"
"1403","12787"
"1403","12791"
"1403","12794"
"1403","12795"
"1403","12801"
"1403","12803"
"1403","12804"
"1403","12811"
"1403","12812"
"1403","12815"
"1403","12816"
"1403","12821"
"1403","12826"
"1403","12834"
"1403","12841"
"1403","12842"
"1403","12843"
"1403","12844"
"1403","12845"
"1403","12846"
"1403","12847"
"1403","12852"
"1403","12853"
"1403","12861"
"1403","12864"
"1403","12865"
"1403","12867"
"1403","12873"
"1403","12880"
"1403","12882"
"1403","12883"
"1403","12884"
"1403","12893"
"1403","12895"
"1403","12896"
"1403","12897"
"1403","12903"
"1403","12911"
"1403","12914"
"1403","12930"
"1403","12932"
"1403","12933"
"1403","12934"
"1403","12935"
"1403","12936"
"1403","12940"
"1403","12943"
"1403","12945"
"1403","12948"
"1403","12949"
"1403","12950"
"1403","12951"
"1403","12952"
"1403","12958"
"1403","12995"
"1403","13008"
"1403","13012"
"1403","13015"
"1403","13029"
"1403","13032"
"1403","13047"
"1403","13058"
"1403","13059"
"1403","13060"
"1403","13061"
"1403","13062"
"1403","13067"
"1403","13070"
"1403","13071"
"1403","13079"
"1403","13081"
"1403","13085"
"1403","13107"
"1403","13116"
"1403","13117"
"1403","13118"
"1403","13119"
"1403","13121"
"1403","13122"
"1403","13123"
"1403","13124"
"1403","13125"
"1403","13128"
"1403","13131"
"1403","13138"
"1403","13139"
"1403","13142"
"1403","13143"
"1403","13190"
"1403","13195"
"1403","13198"
"1403","13201"
"1403","13207"
"1403","13220"
"1403","13223"
"1403","13224"
"1403","13225"
"1403","13239"
"1403","13243"
"1403","13251"
"1403","13252"
"1403","13259"
"1403","13263"
"1403","13264"
"1403","13265"
"1403","13324"
"1403","13325"
"1403","13331"
"1403","13336"
"1403","13347"
"1403","13355"
"1403","13359"
"1403","13360"
"1403","13361"
"1403","13367"
"1403","13371"
"1403","13372"
"1403","13379"
"1403","13393"
"1403","13394"
"1403","13396"
"1403","13397"
"1403","13399"
"1403","13405"
"1403","13415"
"1403","13431"
"1403","13432"
"1403","13436"
"1403","13439"
"1403","13441"
"1403","13444"
"1403","13452"
"1403","13460"
"1403","13467"
"1403","13468"
"1403","13471"
"1403","13473"
"1403","13475"
"1403","13476"
"1403","13479"
"1403","13480"
"1403","13492"
"1403","13495"
"1403","13510"
"1403","13511"
"1403","13513"
"1403","13514"
"1403","13517"
"1403","13520"
"1403","13528"
"1403","13533"
"1403","13535"
"1403","13543"
"1403","13587"
"1403","13589"
"1403","13602"
"1403","13603"
"1403","13604"
"1403","13605"
"1403","13615"
"1403","13616"
"1403","13617"
"1403","13618"
"1403","13619"
"1403","13626"
"1403","13628"
"1403","13629"
"1403","13632"
"1403","13633"
"1403","13635"
"1403","13636"
"1403","13637"
"1403","13639"
"1403","13640"
"1403","13682"
"1403","13692"
"1403","13693"
"1403","13710"
"1403","13716"
"1403","13730"
"1403","13732"
"1403","13736"
"1403","13745"
"1403","13750"
"1403","13759"
"1403","13760"
"1403","13761"
"1403","13764"
"1403","13803"
"1403","13808"
"1403","13817"
"1403","13840"
"1403","13841"
"1403","13842"
"1403","13843"
"1403","13844"
"1403","13845"
"1403","13846"
"1403","13848"
"1403","13855"
"1403","13859"
"1403","13864"
"1403","13866"
"1403","13867"
"1403","13872"
"1403","13877"
"1403","13882"
"1403","13888"
"1403","13889"
"1403","13890"
"1403","13896"
"1403","13897"
"1403","13912"
"1403","13914"
